uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"a594c638-d33f-4698-a309-df74b03f3dfe","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",,220,"actual",,"jhudson@battelleecology.org",
"fbb660a6-0aef-4b5a-be4b-596541b8f160","D05","CRAM","CRAM.AOS.riparian.point.05","2017-10-09T20:44Z","2017-10-10T17:52Z",1,"CRAM.20171009.05.1.fyke","LEPMAC","Lepomis macrochirus",,220,"actual",,"jhudson@neoninc.org",
"afc68fe3-a2cb-4a7d-a0c0-22779fda00e0","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-09T21:03Z","2017-10-10T17:00Z",1,"CRAM.20171009.03.1.fyke","LEPMAC","Lepomis macrochirus",,28,"actual",,"jhudson@battelleecology.org",
"dfa4ffd0-9d14-4c18-817b-d200fc14fd42","D05","CRAM","CRAM.AOS.riparian.point.03","2017-10-10T04:04Z","2017-10-10T04:24Z",3,"CRAM.20171009.03.3.e-fisher","LEPMAC","Lepomis macrochirus",,6,"actual",,"jhudson@battelleecology.org",
"0a484fe8-b430-471e-83a8-f8759d7f6a9b","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",,126,"actual",,"jhudson@neoninc.org",
"2f137b4f-0739-4073-b549-331f86aa6565","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-10T21:30Z","2017-10-11T16:57Z",1,"CRAM.20171010.06.1.fyke","LEPMAC","Lepomis macrochirus",,126,"actual",,"jhudson@battelleecology.org",
"2568ec72-97c3-4628-aa57-bf996694e830","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@neoninc.org",
"2a10ae74-bd84-4e2f-98e6-82a19d75a957","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T01:35Z","2017-10-11T02:16Z",1,"CRAM.20171010.06.1.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@battelleecology.org",
"c07e5797-dc39-4821-9f65-623607f989ba","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@battelleecology.org",
"b66953ed-0e14-44a8-ba95-5e29d33da3c1","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:04Z","2017-10-11T03:26Z",2,"CRAM.20171010.06.2.e-fisher","LEPMAC","Lepomis macrochirus",,43,"actual",,"jhudson@neoninc.org",
"18f81f1f-bf42-45fa-a9e6-b112c3850e3c","D05","CRAM","CRAM.AOS.riparian.point.06","2017-10-11T03:59Z","2017-10-11T04:16Z",3,"CRAM.20171010.06.3.e-fisher","LEPMAC","Lepomis macrochirus",,29,"actual",,"jhudson@battelleecology.org",
