uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"1e14c83a-74db-41c9-9f97-6b4283cd7ce4","D04","GUIL","GUIL.AOS.fish.point.02","2019-11-18T14:06Z","2019-11-18T15:23Z",1,"GUIL.20191118.02.1.e-fisher","POERET","Poecilia reticulata",,336,"actual",,"0000-0003-3491-5113",
"c9c2fcd6-1e38-4910-96bb-fd87ec09b4f5","D04","GUIL","GUIL.AOS.fish.point.02","2019-11-18T14:06Z","2019-11-18T15:23Z",1,"GUIL.20191118.02.1.e-fisher","XIPHEL","Xiphophorus hellerii",,184,"actual",,"0000-0003-3491-5113",
"bbebe9cc-cde5-45d7-97b2-694dd555718c","D04","GUIL","GUIL.AOS.fish.point.02","2019-11-18T17:40Z","2019-11-18T18:30Z",2,"GUIL.20191118.02.2.e-fisher","POERET","Poecilia reticulata",,337,"actual",,"0000-0003-3491-5113","1 with ectoparasit in the gill"
"a06b9318-7089-4b24-8a3d-5a088cb8ded9","D04","GUIL","GUIL.AOS.fish.point.02","2019-11-18T17:40Z","2019-11-18T18:30Z",2,"GUIL.20191118.02.2.e-fisher","XIPHEL","Xiphophorus hellerii",,175,"actual",,"0000-0003-3491-5113",
"ac055f6f-1b0e-4c82-a557-205922bfcc77","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T13:42Z","2019-11-19T15:20Z",1,"GUIL.20191119.05.1.e-fisher","POERET","Poecilia reticulata",,254,"actual",,"0000-0002-4299-7043",
"b52d7339-bd20-475c-84ba-2855f4e73fc5","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T13:42Z","2019-11-19T15:20Z",1,"GUIL.20191119.05.1.e-fisher","XIPHEL","Xiphophorus hellerii",,377,"actual",,"0000-0002-4299-7043",
"365316ef-01f4-4f88-8764-99727cb123e3","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T17:00Z","2019-11-19T18:15Z",2,"GUIL.20191119.05.2.e-fisher","POERET","Poecilia reticulata",,167,"actual",,"0000-0002-4299-7043",
"e02d684c-0150-4ecd-9968-934dacaba842","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T17:00Z","2019-11-19T18:15Z",2,"GUIL.20191119.05.2.e-fisher","XIPHEL","Xiphophorus hellerii",,323,"actual",,"0000-0002-4299-7043",
"5e221cc6-efc2-46f7-bfba-dcb3059a520f","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T19:00Z","2019-11-19T19:35Z",3,"GUIL.20191119.05.3.e-fisher","XIPHEL","Xiphophorus hellerii",,130,"actual",,"0000-0002-4299-7043",
"126d5a73-3c49-4379-8d24-3ca0f7afdaf8","D04","GUIL","GUIL.AOS.fish.point.05","2019-11-19T19:00Z","2019-11-19T19:35Z",3,"GUIL.20191119.05.3.e-fisher","POERET","Poecilia reticulata",,79,"actual",,"0000-0002-4299-7043",
"c89e2659-2a3c-41c9-8e84-f72782d2cfc0","D04","GUIL","GUIL.AOS.fish.point.07","2019-11-20T13:55Z","2019-11-20T15:05Z",1,"GUIL.20191120.07.1.e-fisher","POERET","Poecilia reticulata",,4,"actual",,"0000-0002-4299-7043",
"4e361a3c-20cb-4e49-8373-6729c1db5d64","D04","GUIL","GUIL.AOS.fish.point.07","2019-11-20T13:55Z","2019-11-20T15:05Z",1,"GUIL.20191120.07.1.e-fisher","XIPHEL","Xiphophorus hellerii",,135,"actual",,"0000-0002-4299-7043",
"cd9f2eb7-81f9-49eb-b61b-a2ca7a1deea1","D04","GUIL","GUIL.AOS.fish.point.08","2019-11-20T17:20Z","2019-11-20T18:26Z",1,"GUIL.20191120.08.1.e-fisher","XIPHEL","Xiphophorus hellerii",,106,"actual",,"0000-0002-4299-7043",
"5b850c58-2d71-4d16-9a0a-e2f9f7d3f5d1","D04","GUIL","GUIL.AOS.fish.point.08","2019-11-20T17:20Z","2019-11-20T18:26Z",1,"GUIL.20191120.08.1.e-fisher","POERET","Poecilia reticulata",,174,"actual",,"0000-0002-4299-7043",
"6ae00d58-b778-44e2-be2b-a39a5800de56","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T13:00Z","2019-11-21T14:05Z",1,"GUIL.20191121.09.1.e-fisher","POERET","Poecilia reticulata",,268,"actual",,"0000-0002-4299-7043",
"18c602c4-d156-45bc-b353-e8afa0645caf","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T13:00Z","2019-11-21T14:05Z",1,"GUIL.20191121.09.1.e-fisher","XIPHEL","Xiphophorus hellerii",,169,"actual",,"0000-0002-4299-7043",
"bb86a50a-0e01-4d36-88bc-5275848a9cc4","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T15:09Z","2019-11-21T15:47Z",2,"GUIL.20191121.09.2.e-fisher","POERET","Poecilia reticulata",,141,"actual",,"0000-0002-4299-7043",
"24eed952-58cc-4f05-99ee-e81903274b70","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T15:09Z","2019-11-21T15:47Z",2,"GUIL.20191121.09.2.e-fisher","XIPHEL","Xiphophorus hellerii",,105,"actual",,"0000-0002-4299-7043",
"2440defa-8094-48df-98d3-f86522f24e22","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T16:25Z","2019-11-21T16:45Z",3,"GUIL.20191121.09.3.e-fisher","XIPHEL","Xiphophorus hellerii",,57,"actual",,"0000-0002-4299-7043",
"ed7b1cf0-8d61-485e-b480-1e7c5562f7ef","D04","GUIL","GUIL.AOS.fish.point.09","2019-11-21T16:25Z","2019-11-21T16:45Z",3,"GUIL.20191121.09.3.e-fisher","POERET","Poecilia reticulata",,62,"actual",,"0000-0002-4299-7043",
