uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"2dbec67c-c615-41b8-9bba-e5224005325a","D09","PRLA","PRLA.AOS.riparian.point.09","2018-09-24T23:40Z","2018-09-25T17:44Z",1,"PRLA.20180924.09.1.fyke","PIMPRO","Pimephales promelas",,19656,"estimated",,"jeldridge@neoninc.org","Counted 5 scoops of 206 151 166 153 164; average 168; total scoops was 117"
"21f8651e-1559-4534-8302-08a3e8321208","D09","PRLA","PRLA.AOS.riparian.point.10","2018-09-24T23:55Z","2018-09-25T15:35Z",1,"PRLA.20180924.10.1.fyke","PIMPRO","Pimephales promelas",,11177,"estimated",,"jeldridge@battelleecology.org","Counted 5 scoops of 155 199 202 133 255; average 188.8; total scoops was 59.5; 2 additional fish escaped during transfer"
"befd9b5a-381a-40a1-bbeb-1073981d8a5a","D09","PRLA","PRLA.AOS.riparian.point.01","2018-09-25T01:08Z","2018-09-25T01:20Z",1,"PRLA.20180924.01.1.e-fisher","PIMPRO","Pimephales promelas",,35,"actual",,"jeldridge@battelleecology.org",
"f0a941b6-d140-4b9e-909c-1fa2fc6e1350","D09","PRLA","PRLA.AOS.riparian.point.01","2018-09-25T02:02Z","2018-09-25T02:12Z",2,"PRLA.20180924.01.2.e-fisher","PIMPRO","Pimephales promelas",,45,"actual",,"jeldridge@battelleecology.org",
"d28b3cad-7343-4da7-bed2-22a4e92017cc","D09","PRLA","PRLA.AOS.riparian.point.01","2018-09-25T02:46Z","2018-09-25T02:55Z",3,"PRLA.20180924.01.3.e-fisher","PIMPRO","Pimephales promelas",,31,"actual",,"jeldridge@battelleecology.org",
"b484a138-3bf4-499b-bfdc-362948565428","D09","PRLA","PRLA.AOS.riparian.point.02","2018-09-25T23:31Z","2018-09-26T18:36Z",1,"PRLA.20180925.02.1.fyke","PIMPRO","Pimephales promelas",,20976,"estimated",,"jeldridge@battelleecology.org","Counted scoops 220 301 257 322 280; average scoop 276; 76 total scoops"
"7525f48b-7d13-42fb-b42f-f9f2faf522e1","D09","PRLA","PRLA.AOS.riparian.point.01","2018-09-25T23:45Z","2018-09-26T15:59Z",1,"PRLA.20180925.01.1.fyke","PIMPRO","Pimephales promelas",,22087,"estimated",,"jeldridge@battelleecology.org","Counted scoops of fish 264 272 242 269 308; average scoop 271; total scoops 81.5"
"0f7ac43a-0aaf-4533-a0b6-78f2687a9b76","D09","PRLA","PRLA.AOS.riparian.point.07","2018-09-26T23:32Z","2018-09-27T17:29Z",1,"PRLA.20180926.07.1.fyke","PIMPRO","Pimephales promelas",,9634,"estimated",,"jeldridge@battelleecology.org","Counted scoops of 257 293 254 271 261; 36 total scoops; estimated mortality 35"
"59ebfa2a-dc82-4615-9262-35384dbe8916","D09","PRLA","PRLA.AOS.riparian.point.05","2018-09-26T23:52Z","2018-09-27T15:47Z",1,"PRLA.20180926.05.1.fyke","PIMPRO","Pimephales promelas",,20718,"estimated",,"jeldridge@battelleecology.org","Counted fish per scoop of 232 255 258 285 273; average scoop 260.6; c!!ounted 79.5 scoops; many fish larger than previous nets"
"ba7a37af-6ae8-446e-aaa5-184821c848a2","D09","PRLA","PRLA.AOS.riparian.point.05","2018-09-26T23:52Z","2018-09-27T15:47Z",1,"PRLA.20180926.05.1.fyke","CULINC","Culaea inconstans",,2,"actual",,"jeldridge@battelleecology.org","Dropped when counting scoops"
"7bddc1a7-4da3-4747-b7bd-0c0d7f66e309","D09","PRLA","PRLA.AOS.riparian.point.09","2018-09-27T01:03Z","2018-09-27T01:17Z",1,"PRLA.20180926.09.1.e-fisher","PIMPRO","Pimephales promelas",,57,"actual",,"jeldridge@neoninc.org","One fish had protuberance on ventral side"
"d810a77e-6050-4bd2-935a-cce53519f2e4","D09","PRLA","PRLA.AOS.riparian.point.09","2018-09-27T01:53Z","2018-09-27T02:05Z",2,"PRLA.20180926.09.2.e-fisher","PIMPRO","Pimephales promelas",,99,"actual",,"jeldridge@neoninc.org",
"2947a571-3045-4acf-a7c9-332ffd9afdb3","D09","PRLA","PRLA.AOS.riparian.point.09","2018-09-27T02:37Z","2018-09-27T02:49Z",3,"PRLA.20180926.09.3.e-fisher","PIMPRO","Pimephales promelas",,110,"actual",,"jeldridge@neoninc.org",
