uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"95c8917e-c044-4104-b119-f9d13663977c","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T14:07Z","2017-11-01T14:48Z",1,"BLUE.20171101.04.1.e-fisher","CYPVEN","Cyprinella venusta",,35,"actual",,"Lhostert@battelleecology.org",
"0d7baa14-91d9-40c5-8e20-2d6f8d876dde","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T19:30Z","2017-11-01T20:00Z",2,"BLUE.20171101.04.2.e-fisher","ETHRAD","Etheostoma radiosum",,39,"actual",,"Lhostert@battelleecology.org",
"318ad717-3299-436e-a765-4c24ae71bb46","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T19:30Z","2017-11-01T20:00Z",2,"BLUE.20171101.04.2.e-fisher","CYPVEN","Cyprinella venusta",,30,"actual",,"Lhostert@battelleecology.org",
"e9484da5-1895-474c-8949-068f20c1233c","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T21:30Z","2017-11-01T21:52Z",3,"BLUE.20171101.04.3.e-fisher","CYPVEN","Cyprinella venusta",,9,"actual",,"Lhostert@battelleecology.org",
"9679a4c5-00d9-4ff0-ba5a-9c2249178a2c","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T21:30Z","2017-11-01T21:52Z",3,"BLUE.20171101.04.3.e-fisher","ETHRAD","Etheostoma radiosum",,18,"actual",,"Lhostert@battelleecology.org",
"79572ced-8b81-4dfc-af1e-9c3489f40ae4","D11","BLUE","BLUE.AOS.fish.point.04","2017-11-01T21:30Z","2017-11-01T21:52Z",3,"BLUE.20171101.04.3.e-fisher","GAMSP","Gambusia sp.","D11.BLUE.2017.MorphB",4,"actual",,"Lhostert@battelleecology.org",
"cdaebd4d-2707-4968-8a92-a62cd17a262d","D11","BLUE","BLUE.AOS.fish.point.07","2017-11-02T14:07Z","2017-11-02T15:08Z",1,"BLUE.20171102.07.1.e-fisher","ETHRAD","Etheostoma radiosum",,78,"actual",,"Lhostert@battelleecology.org",
"78d25e03-78ff-4907-84fe-1dd3f6b96943","D11","BLUE","BLUE.AOS.fish.point.07","2017-11-02T18:37Z","2017-11-02T19:23Z",2,"BLUE.20171102.07.2.e-fisher","ETHRAD","Etheostoma radiosum",,157,"actual",,"Lhostert@battelleecology.org",
"28e5bc01-d05c-4456-8bd0-8b231384f6bc","D11","BLUE","BLUE.AOS.fish.point.07","2017-11-02T20:45Z","2017-11-02T21:19Z",3,"BLUE.20171102.07.3.e-fisher","ETHRAD","Etheostoma radiosum",,136,"actual",,"Lhostert@battelleecology.org",
"031d2a17-f9da-452d-877d-007b2a437fa5","D11","BLUE","BLUE.AOS.fish.point.06","2017-11-03T13:30Z","2017-11-03T14:46Z",1,"BLUE.20171103.06.1.e-fisher","ETHRAD","Etheostoma radiosum",,216,"actual",,"Lhostert@battelleecology.org",
"1ad0d26c-e40d-4a9b-988d-c5b10b7e8658","D11","BLUE","BLUE.AOS.fish.point.06","2017-11-03T13:30Z","2017-11-03T14:46Z",1,"BLUE.20171103.06.1.e-fisher","CAMSP","Campostoma sp.","D06.BLUE.2017.MorphC",14,"actual",,"Lhostert@battelleecology.org",
"117946e4-215f-4054-b9d3-2fc4576570d1","D11","BLUE","BLUE.AOS.fish.point.10","2017-11-03T17:58Z","2017-11-03T19:17Z",1,"BLUE.20171103.10.1.e-fisher","ETHRAD","Etheostoma radiosum",,52,"actual",,"Lhostert@battelleecology.org",
"4fd66c85-962a-4e07-acf3-66c9ef4a5439","D11","BLUE","BLUE.AOS.fish.point.10","2017-11-03T17:58Z","2017-11-03T19:17Z",1,"BLUE.20171103.10.1.e-fisher","GAMSP","Gambusia sp.","D11.BLUE.2017.MorphB",15,"actual",,"Lhostert@battelleecology.org",
