uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"49f4c56a-8408-413c-a81a-a515ccb9586d","D15","REDB","REDB.AOS.fish.point.02","2018-04-23T19:50Z","2018-04-23T20:15Z","REDB.20180423.02.2.e-fisher",2,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,120,19.1,,,,"juvenile","no sample",,,"awalker@battelleecology.org",
"19b03182-80ac-4049-850a-6aa37e6f7392","D15","REDB","REDB.AOS.fish.point.02","2018-04-23T20:45Z","2018-04-23T21:09Z","REDB.20180423.02.3.e-fisher",3,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,109,12.9,,,,"juvenile","no sample",,,"awalker@battelleecology.org",
"f6623ab6-aac3-492e-a986-ea4b7509e1cd","D15","REDB","REDB.AOS.fish.point.04","2018-04-24T19:21Z","2018-04-24T20:04Z","REDB.20180424.04.1.e-fisher",1,2,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,109,14.8,,,,"juvenile","no sample",,,"ajacobs@neoninc.org",
"2cdbc592-9b4c-41b9-a8d1-64fdf03c85e1","D15","REDB","REDB.AOS.fish.point.04","2018-04-24T19:21Z","2018-04-24T20:04Z","REDB.20180424.04.1.e-fisher",1,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,87,8.9,,,,"juvenile","no sample",,,"ajacobs@neoninc.org",
"b9ef1c84-39ff-4c18-a555-d40912740cd7","D15","REDB","REDB.AOS.fish.point.04","2018-04-24T19:21Z","2018-04-24T20:04Z","REDB.20180424.04.1.e-fisher",1,3,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,114,13.9,,,,"juvenile","no sample",,,"ajacobs@neoninc.org",
"1ddb5fc8-739a-4724-80ba-4149895db49a","D15","REDB","REDB.AOS.fish.point.06","2018-04-25T15:57Z","2018-04-25T16:46Z","REDB.20180425.06.1.e-fisher",1,2,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,64,3.2,,,,"juvenile","no sample",,,"tlarrieu@battelleecology.org",
"cdf0fd6a-9f08-4f5f-b6c1-cc4a8cfda994","D15","REDB","REDB.AOS.fish.point.06","2018-04-25T15:57Z","2018-04-25T16:46Z","REDB.20180425.06.1.e-fisher",1,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,68,3.4,,,,"juvenile","no sample",,,"tlarrieu@battelleecology.org",
"c3c6bb57-19e7-4389-84dd-84b63a25ebea","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T17:19Z","2018-04-25T17:54Z","REDB.20180425.07.1.e-fisher",1,2,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,149,42.5,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"64df6a32-daf1-4cca-a2fd-e0c1914a7544","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T17:19Z","2018-04-25T17:54Z","REDB.20180425.07.1.e-fisher",1,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,57,2.7,,,,"young of year","no sample",,,"tlarrieu@battelleecology.org",
"928277e0-c729-4415-9ae3-7426feb455cf","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T18:34Z","2018-04-25T19:05Z","REDB.20180425.07.2.e-fisher",2,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,110,16.5,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"621696dc-0a96-419c-b225-e8ef7c238015","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T18:34Z","2018-04-25T19:05Z","REDB.20180425.07.2.e-fisher",2,2,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,86,8.5,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"6394befa-9c34-4e53-af86-e91da6557de2","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T18:34Z","2018-04-25T19:05Z","REDB.20180425.07.2.e-fisher",2,3,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,113,16.4,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"20a64c7a-4b34-40c2-93f1-d9e432534adc","D15","REDB","REDB.AOS.fish.point.07","2018-04-25T19:37Z","2018-04-25T20:09Z","REDB.20180425.07.3.e-fisher",3,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,49,2.1,,,,"young of year","no sample",,,"tlarrieu@battelleecology.org",
"5d8e2e40-2ba2-4a99-9dab-a93a6834b058","D15","REDB","REDB.AOS.fish.point.05","2018-04-27T15:37Z","2018-04-27T16:30Z","REDB.20180427.05.1.e-fisher",1,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,117,23.7,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"605841b7-c028-4ba2-9a6b-ec8f9f70fe52","D15","REDB","REDB.AOS.fish.point.05","2018-04-27T15:37Z","2018-04-27T16:30Z","REDB.20180427.05.1.e-fisher",1,2,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,114,20.8,,,,"adult","no sample",,,"tlarrieu@battelleecology.org",
"4bd043f5-67b8-48ba-80e9-37662f6b93de","D15","REDB","REDB.AOS.fish.point.05","2018-04-27T17:13Z","2018-04-27T17:55Z","REDB.20180427.05.2.e-fisher",2,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,104,12.2,,,,"juvenile","no sample",,,"tlarrieu@battelleecology.org",
"17df5618-89ee-4523-b770-f14e838bd6b1","D15","REDB","REDB.AOS.fish.point.05","2018-04-27T18:40Z","2018-04-27T19:41Z","REDB.20180427.05.3.e-fisher",3,1,"ONCCLA6","Oncorhynchus clarkii utah","subspecies",,,,112,14.5,,,,"juvenile","no sample",,,"tlarrieu@battelleecology.org",
