uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,collectDate,eventID,boutNumber,sampleID,sampleCode,geneticSampleID,geneticSampleCode,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,habitatType,samplerType,sampleNumber,substratumSizeClass,benthicArea,ponarDepth,snagLength,snagDiameter,dnaSnagLength,dnaSnagDiameter,remarks,recordedBy,collectedBy,dataQF
"86d3d36d-bfda-4390-a78b-08f4b9410da8","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,4,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"e75fff71-06bc-42ea-8fc6-ced547805969","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,3,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"18ff6164-592f-4418-9f0f-14665daf23cc","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,5,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"bd21f7ca-b10d-404f-b3ff-779a47bc4f63","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","run",,2,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"396dec0d-4ee5-47c0-b97d-e2acf455beba","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","run",,1,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"0e122201-9772-4e15-8853-4e2b91d820df","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","run",,3,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"d838e8e0-5c57-4026-9347-6d9f89519e12","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,2,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"983ca675-2dfd-4168-9952-4f1de80860ed","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-01T18:00Z","COMO.20200601",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,1,,,,,,,,"High flows. Discharge 3x higher than the median","0000-0002-7071-0855",,
"4eda426a-12c5-4318-a4de-66518abff510","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-29T22:44Z","COMO.20200629",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,5,,,,,,,,"Missed window. High flows >3x the median","0000-0002-7071-0855",,
"58d48fd6-3067-4297-830c-066f9854ac16","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-29T22:44Z","COMO.20200629",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,1,,,,,,,,"Missed Window. High flows >3x the median","0000-0002-7071-0855",,
"2bf9027b-6a03-4c97-b2e0-4b42e452833e","D13","COMO","COMO.AOS.reach",40.034962,-105.544164,1000.0,"WGS84",3021.6,1000.0,"stream","2020-06-29T22:44Z","COMO.20200629",1,,,,,"NEON.DOC.003046vE","high water velocity","conditions not met","riffle",,3,,,,,,,,"Missed window. High flows >3x the median","0000-0002-7071-0855",,
