uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks
"859811be-7dea-4aa7-a703-12ae51de85a2","D09","PRPO","PRPO.AOS.riparian.point.10","2019-10-07T22:50Z","2019-10-08T18:39Z",4,"PRPO.20191007.10","PRPO.20191007.10.4.fyke",10.1,14.1,3615.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-07T22:50Z","2019-10-08T13:55Z",15.08,3.2,,"Y",
"b3fba3c7-b9b2-4ba4-99e2-1728d71fb155","D09","PRPO","PRPO.AOS.riparian.point.05","2019-10-07T23:10Z","2019-10-08T17:27Z",4,"PRPO.20191007.05","PRPO.20191007.05.4.fyke",9.0,12.4,3612.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-07T23:10Z","2019-10-08T14:17Z",15.12,3.8,,"Y",
"ec6b60b8-02eb-46d5-a46c-0911d299574b","D09","PRPO","PRPO.AOS.riparian.point.07","2019-10-07T23:27Z","2019-10-08T19:51Z",4,"PRPO.20191007.07","PRPO.20191007.07.4.fyke",9.3,13.2,3566.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-07T23:27Z","2019-10-08T14:05Z",14.63,3.7,,"Y",
"c584825f-6136-4a9f-ae18-7b3510158ede","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-08T00:54Z","2019-10-08T01:13Z",1,"PRPO.20191007.01","PRPO.20191007.01.1.e-fisher",9.2,13.0,3561.0,"electrofisher","littoral",,50,30,150,50,30,150,155,0,,,,,,,,,"Not compromised",,,,,,"Y",
"207331a7-71b7-4c75-821a-f83ea91d9fc9","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-08T01:43Z","2019-10-08T01:52Z",2,"PRPO.20191007.01","PRPO.20191007.01.2.e-fisher",9.2,13.0,3561.0,"electrofisher","littoral",,50,30,150,50,30,150,134,0,,,,,,,,,"Not compromised",,,,,,"Y",
"c02c396e-c400-4885-b62d-c4c142a3f5b9","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-08T02:24Z","2019-10-08T02:35Z",3,"PRPO.20191007.01","PRPO.20191007.01.3.e-fisher",9.2,13.0,3561.0,"electrofisher","littoral",,50,30,150,50,30,150,141,0,,,,,,,,,"Not compromised",,,,,,"Y",
"63fc9e95-c694-40d5-90ad-fd8c964730d1","D09","PRPO","PRPO.AOS.riparian.point.02","2019-10-08T02:59Z","2019-10-08T03:15Z",1,"PRPO.20191007.02","PRPO.20191007.02.1.e-fisher",8.3,12.6,3570.0,"electrofisher","littoral",,50,30,150,50,30,150,201,0,,,,,,,,,"NA",,,,,,"Y","Dense vegetation 3 meters into reach"
"3d84dc1d-61c3-4722-b1b3-d781bf96e9a5","D09","PRPO","PRPO.AOS.riparian.point.06","2019-10-08T03:29Z","2019-10-08T03:46Z",1,"PRPO.20191007.06","PRPO.20191007.06.1.e-fisher",8.7,14.3,3540.0,"electrofisher","littoral",,50,30,150,50,30,150,163,0,,,,,,,,,"NA",,,,,,"Y",
"d84a7263-37da-4043-99e9-dd1f047fa2e1","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-08T13:31Z","2019-10-08T14:40Z",5,"PRPO.20191007.01","PRPO.20191008.01.5.gill",8.1,11.1,3543.0,"gill net","pelagic",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-08T13:31Z","2019-10-08T14:37Z",1.10,,2.1,"N",
"dce5dca0-21f5-4045-bf53-80c35431efd3","D09","PRPO","PRPO.AOS.riparian.point.02","2019-10-08T13:41Z","2019-10-08T14:45Z",5,"PRPO.20191007.02","PRPO.20191008.02.5.gill",8.2,10.8,3578.0,"gill net","pelagic",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-08T13:41Z","2019-10-08T14:43Z",1.03,,2.3,"N",
"7cbf851b-84c6-4fbd-a750-1448009e8841","D09","PRPO","PRPO.AOS.riparian.point.01","2019-10-09T00:06Z","2019-10-09T15:04Z",4,"PRPO.20191007.01","PRPO.20191008.01.4.fyke",10.0,33.4,3554.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"<10% compromised","2019-10-09T00:06Z","2019-10-09T14:05Z",13.98,4.9,,"Y",
"6553853e-c40f-42cf-bc0f-6a71bf0f985f","D09","PRPO","PRPO.AOS.riparian.point.02","2019-10-09T00:15Z","2019-10-09T16:51Z",4,"PRPO.20191007.02","PRPO.20191008.02.4.fyke",9.9,32.7,3581.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-10-09T00:16Z","2019-10-09T16:00Z",15.73,5.8,,"Y",
