uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"8bc618a4-a298-4460-8a84-9338c7596b75","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,24,"ONCCLA9","Oncorhynchus clarki","species",,,,86,4.9,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"fc10bf4b-a4e4-4090-91d5-6e8765c9b1cb","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,22,"ONCCLA9","Oncorhynchus clarki","species",,,,133,20.6,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"655fb700-1a67-493e-be75-6a931156e365","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,1,"ONCCLA9","Oncorhynchus clarki","species",,,,110,11.0,,"Y",,"juvenile","no sample",,,"sdoak@battelleecology.org",
"3ee393c6-9292-460e-90d6-ec170e417162","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,12,"ONCCLA9","Oncorhynchus clarki","species",,,,94,7.1,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"d75280a8-d121-4c9b-8605-b381bc3816f0","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,5,"ONCCLA9","Oncorhynchus clarki","species",,,,46,0.6,,,,"young of year","no sample",,,"sdoak@battelleecology.org",
"92d21226-5128-4bed-8d1d-6634fc34a34f","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,9,"ONCCLA9","Oncorhynchus clarki","species",,,,43,1.0,,,,"young of year","no sample",,,"sdoak@battelleecology.org",
"7a188f52-05c9-4ec3-8112-3930f62cbd2c","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,13,"ONCCLA9","Oncorhynchus clarki","species",,,,76,4.5,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"72bedcfe-2dbb-4339-8f75-9f326b4cad4d","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,10,"ONCCLA9","Oncorhynchus clarki","species",,,,88,6.0,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"9b22bb00-c531-4d2d-bb96-86559657acb7","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,11,"ONCCLA9","Oncorhynchus clarki","species",,,,92,8.7,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
"587c3f25-55a4-426f-bf73-2592fba972ea","D16","MCRA","MCRA.AOS.fish.point.04","2018-10-01T09:21Z","2018-10-01T10:17Z","MCRA.20181001.04.2.e-fisher",2,23,"ONCCLA9","Oncorhynchus clarki","species",,,,105,10.8,,,,"juvenile","no sample",,,"sdoak@battelleecology.org",
