uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"677a3adb-340e-4632-bea5-204b801b987a","D06","KING","KING.AOS.fish.point.01","2018-04-11T14:30Z","2018-04-11T15:30Z",1,"KING.20180411.01.1.e-fisher","CHRERY","Chrosomus erythrogaster",,103,"actual",,"jkukulski@battelleecology.org",
"323ec68b-b2ce-4fae-b3e7-0cb239ef75a2","D06","KING","KING.AOS.fish.point.01","2018-04-11T20:29Z","2018-04-11T21:00Z",2,"KING.20180411.01.2.e-fisher","CHRERY","Chrosomus erythrogaster",,291,"actual",,"jkukulski@battelleecology.org",
"8d778810-c836-425d-b72c-42f6f44d1d95","D06","KING","KING.AOS.fish.point.01","2018-04-11T20:29Z","2018-04-11T21:00Z",2,"KING.20180411.01.2.e-fisher","CAMANO","Campostoma anomalum","D06.KING.2018.MorphA",16,"actual",,"jkukulski@battelleecology.org",
"b2148b70-08a4-41ba-a26f-8a88b6fd32fc","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CAMANO","Campostoma anomalum","D06.KING.2018.MorphA",29,"actual",,"jkukulski@battelleecology.org",
"e7dede6b-2f5f-4b02-88ba-20e70c37413e","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CAMANO","Campostoma anomalum",,23,"actual",,"jkukulski@battelleecology.org",
"65e32ba7-ef90-4a60-8c4b-9978f563b4a4","D06","KING","KING.AOS.fish.point.01","2018-04-12T12:51Z","2018-04-12T13:36Z",3,"KING.20180412.01.3.e-fisher","CHRERY","Chrosomus erythrogaster",,472,"actual",,"jkukulski@battelleecology.org",
"33e3f9a9-e1a5-4ea2-9396-bc235dccad03","D06","KING","KING.AOS.fish.point.03","2018-04-12T15:35Z","2018-04-12T15:59Z",1,"KING.20180412.03.1.e-fisher","CHRERY","Chrosomus erythrogaster",,76,"actual",,"egawanda@battelleecology.org",
"82608201-481f-4c71-85b4-f937f1536e0a","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CHRERY","Chrosomus erythrogaster",,64,"actual",,"egawanda@battelleecology.org",
"2c47918b-7fcd-4541-b07d-38b123929961","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CAMANO","Campostoma anomalum","D06.KING.2018.MorphA",2,"actual",,"egawanda@battelleecology.org",
"81af614a-138f-48a2-95ac-4ba855727074","D06","KING","KING.AOS.fish.point.03","2018-04-12T17:10Z","2018-04-12T17:25Z",2,"KING.20180412.03.2.e-fisher","CAMANO","Campostoma anomalum",,16,"actual",,"egawanda@battelleecology.org",
"af6638a5-bfca-4165-9935-7e596a992899","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CAMANO","Campostoma anomalum","D06.KING.2018.MorphA",15,,,"egawanda@battelleecology.org",
"d1e988a5-28b5-465f-b014-54447872118f","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CAMANO","Campostoma anomalum",,32,,,"egawanda@battelleecology.org",
"ffeef41c-c567-43f6-961d-1b4dd3222d7e","D06","KING","KING.AOS.fish.point.03","2018-04-12T18:21Z","2018-04-12T18:42Z",3,"KING.20180412.03.3.e-fisher","CHRERY","Chrosomus erythrogaster",,48,,,"egawanda@battelleecology.org",
