uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"95194c57-72ef-4e94-b6be-a20b9336eeca","D04","GUIL","GUIL.AOS.fish.point.01","2018-12-03T12:38Z","2018-12-03T14:40Z",1,"GUIL.20181203.01.1.e-fisher","POERET","Poecilia reticulata",,437,"actual",,"mviggiano@battelleecology.org",
"48403440-b20f-4d50-8b0f-8cb427c37f3e","D04","GUIL","GUIL.AOS.fish.point.01","2018-12-03T12:38Z","2018-12-03T14:40Z",1,"GUIL.20181203.01.1.e-fisher","XIPHEL","Xiphophorus hellerii",,125,"actual",,"mviggiano@battelleecology.org",
"416d589b-47f5-41f7-ab71-99402ef0e174","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T13:22Z","2018-12-04T15:30Z",1,"GUIL.20181204.02.1.e-fisher","XIPHEL","Xiphophorus hellerii",,67,"actual",,"mviggiano@battelleecology.org",
"9716ebba-723c-47a5-b0d0-5e45de641f89","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T13:22Z","2018-12-04T15:30Z",1,"GUIL.20181204.02.1.e-fisher","POERET","Poecilia reticulata",,327,"actual",,"mviggiano@battelleecology.org",
"820f82cc-e0a2-4106-a16b-77de6dbb9df9","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T16:45Z","2018-12-04T17:40Z",2,"GUIL.20181204.02.2.e-fisher","XIPHEL","Xiphophorus hellerii",,98,"actual",,"mviggiano@battelleecology.org",
"6fe01730-33cb-47df-86da-e8976af1d88f","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T16:45Z","2018-12-04T17:40Z",2,"GUIL.20181204.02.2.e-fisher","POERET","Poecilia reticulata",,276,"actual",,"mviggiano@battelleecology.org",
"ec1776df-0e0c-47d9-8bbf-aba4cadda7d0","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T17:50Z","2018-12-04T18:30Z",3,"GUIL.20181204.02.3.e-fisher","XIPHEL","Xiphophorus hellerii",,26,"actual",,"mviggiano@battelleecology.org",
"9a131b90-d98f-4292-b388-d8941c77bb4b","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T17:50Z","2018-12-04T18:30Z",3,"GUIL.20181204.02.3.e-fisher","POERET","Poecilia reticulata",,83,"actual",,"mviggiano@battelleecology.org",
"064bf795-2b51-4121-b558-0599c960e449","D04","GUIL","GUIL.AOS.fish.point.03","2018-12-05T12:45Z","2018-12-05T13:10Z",1,"GUIL.20181205.03.1.e-fisher","POERET","Poecilia reticulata",,200,"actual",,"mviggiano@battelleecology.org",
"a1569dd3-124f-4d01-a798-7b16b5bc8b44","D04","GUIL","GUIL.AOS.fish.point.03","2018-12-05T12:45Z","2018-12-05T13:10Z",1,"GUIL.20181205.03.1.e-fisher","XIPHEL","Xiphophorus hellerii",,124,"actual",,"mviggiano@battelleecology.org",
"76870124-711b-42af-b418-d26b236ca0df","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T15:29Z","2018-12-05T16:30Z",1,"GUIL.20181205.05.1.e-fisher","POERET","Poecilia reticulata",,268,"actual",,"mviggiano@battelleecology.org",
"9a21dc05-11e9-42f3-84ca-036769c8e9fe","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T15:29Z","2018-12-05T16:30Z",1,"GUIL.20181205.05.1.e-fisher","XIPHEL","Xiphophorus hellerii",,141,,,"mviggiano@battelleecology.org",
"c5c149ed-ba88-4c90-9852-741a87bac8a2","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:45Z","2018-12-05T20:25Z",2,"GUIL.20181205.05.2.e-fisher","POERET","Poecilia reticulata",,212,"actual",,"mviggiano@battelleecology.org",
"f149b695-ae15-4b88-9ab2-050167b1fd6f","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:45Z","2018-12-05T20:25Z",2,"GUIL.20181205.05.2.e-fisher","XIPHEL","Xiphophorus hellerii",,131,"actual",,"mviggiano@battelleecology.org",
"743a9ec1-7347-4986-910f-920adffd5ac5","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:55Z","2018-12-05T20:20Z",3,"GUIL.20181205.05.3.e-fisher","XIPHEL","Xiphophorus hellerii",,118,"actual",,"mviggiano@battelleecology.org",
"e9253f96-6341-4291-b210-926ca3398f2b","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:55Z","2018-12-05T20:20Z",3,"GUIL.20181205.05.3.e-fisher","POERET","Poecilia reticulata",,264,"actual",,"mviggiano@battelleecology.org",
