uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"93075cc8-ed34-4de3-8a36-7d75ade28159","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,166,"GAMAFF","Gambusia affinis","species",,,,25,0.9,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"a174f4bb-1615-4027-9b20-480f115e7636","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,164,"GAMAFF","Gambusia affinis","species",,,,33,0.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"d88bf52b-62b6-41b1-86fe-ec940079821d","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,76,"XIPHEL","Xiphophorus hellerii","species",,,,70,2.2,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"49ef3a32-39c4-40a1-aa46-b8bd18a6b612","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,178,"GAMAFF","Gambusia affinis","species",,,,23,0.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"55d0c1e6-41a0-4c5c-bd51-a4f1c970cc67","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,16,"XIPHEL","Xiphophorus hellerii","species",,,,69,1.4,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"a21a139e-53cc-4c43-8c5b-84b5684d982a","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,18,"XIPHEL","Xiphophorus hellerii","species",,,,57,2.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"af644379-1f96-48ac-8edc-c5f3972a935c","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,48,"XIPHEL","Xiphophorus hellerii","species",,,,66,5.1,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"f1c2f1b8-9bfd-4b97-97c6-4a7c18613d46","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,54,"XIPHEL","Xiphophorus hellerii","species",,,,50,2.9,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"0d49bf8f-afdd-4616-9e45-32c302232644","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,127,"POERET","Poecilia reticulata","species",,,,24,0.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"8d7786d2-f043-4415-aec8-e21738eba2b2","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,108,"POERET","Poecilia reticulata","species",,,,22,0.3,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"cd1ae45c-0cbc-42f2-9771-2ba331872dce","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,169,"GAMAFF","Gambusia affinis","species",,,,30,0.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"b180bc9b-bb7d-4cfb-8a22-0a59a83cbc41","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,22,"XIPHEL","Xiphophorus hellerii","species",,,,63,4.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"8c6fe04a-35d3-4038-ad6c-db52ef5a441c","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,70,"XIPHEL","Xiphophorus hellerii","species",,,,47,1.7,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"1073bb2b-71f9-4f63-a483-1788d9c5225a","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,74,"XIPHEL","Xiphophorus hellerii","species",,,,95,3.6,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"b8e62484-0943-4fbe-9b8d-838fa66aa087","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,73,"XIPHEL","Xiphophorus hellerii","species",,,,73,1.3,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
"e0089cb4-877f-40e0-a897-0cd165f27c94","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,139,"XIPHEL","Xiphophorus hellerii","species",,,,46,1.6,,"Y","Y",,"voucher sample only","GUIL.20170220.XIPHEL.04.1.0139",,"mviggiano@battelleecology.org","black marks"
"8a340b9a-d0e6-4c8b-8ed6-c3152ed1735d","D04","GUIL","GUIL.AOS.fish.point.04","2017-02-20T14:45Z","2017-02-20T21:00Z","GUIL.20170220.04.1.e-fisher",1,123,"POERET","Poecilia reticulata","species",,,,23,0.5,,"N","N",,"no sample",,,"mviggiano@battelleecology.org",
