uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"c61b7bb4-50bc-44d5-a537-59c0970a302b","D09","PRPO","PRPO.AOS.riparian.point.07","2017-05-17T03:07Z","2017-05-17T03:36Z",1,"PRPO.20170516.07.1.e-fisher","PIMPRO","Pimephales promelas",,26,"actual",,"jeldridge@battelleecology.org",
"d98713ba-921f-48c5-a15f-9a7eb413bac1","D09","PRPO","PRPO.AOS.riparian.point.07","2017-05-17T04:34Z","2017-05-17T04:53Z",2,"PRPO.20170516.07.2.e-fisher","PIMPRO","Pimephales promelas",,40,"actual",,"jeldridge@battelleecology.org","2 were released back in net"
"b5d23c51-a3a9-4f21-beed-a33560082481","D09","PRPO","PRPO.AOS.riparian.point.07","2017-05-17T05:26Z","2017-05-17T05:42Z",3,"PRPO.20170517.07.3.e-fisher","PIMPRO","Pimephales promelas",,22,"actual",,"jeldridge@battelleecology.org",
"9b6ab44f-4d98-4c95-9e4b-958af5ea3dc7","D09","PRPO","PRPO.AOS.riparian.point.10","2017-05-17T13:30Z","2017-05-17T16:30Z",1,"PRPO.20170517.10.1.fyke","CULINC","Culaea inconstans",,873,"estimated",,"jeldridge@battelleecology.org","CULINC estimate suspected to be low"
"9c25ea46-3e3c-4ded-a623-fbd81024540d","D09","PRPO","PRPO.AOS.riparian.point.10","2017-05-17T13:30Z","2017-05-17T16:30Z",1,"PRPO.20170517.10.1.fyke","PIMPRO","Pimephales promelas",,4555,"estimated",,"jeldridge@battelleecology.org",
"c4d967cb-083e-4f67-af5d-adb93c797da9","D09","PRPO","PRPO.AOS.riparian.point.01","2017-05-17T17:15Z","2017-05-17T19:45Z",1,"PRPO.20170517.01.1.fyke","CULINC","Culaea inconstans",,395,"estimated",,"jeldridge@battelleecology.org",
"c86edbee-c435-4141-a159-f7dae52344ee","D09","PRPO","PRPO.AOS.riparian.point.01","2017-05-17T17:15Z","2017-05-17T19:45Z",1,"PRPO.20170517.01.1.fyke","PIMPRO","Pimephales promelas",,2320,"estimated",,"jeldridge@battelleecology.org",
"87a13522-ad47-40d6-8eaf-bb6ea31b37cb","D09","PRPO","PRPO.AOS.riparian.point.06","2017-05-19T13:45Z","2017-05-19T15:35Z",1,"PRPO.20170519.06.1.fyke","PIMPRO","Pimephales promelas",,9512,"estimated",,"jeldridge@battelleecology.org",
"1fa0abce-b72b-4a81-94b0-9fcd088aa56c","D09","PRPO","PRPO.AOS.riparian.point.06","2017-05-19T13:45Z","2017-05-19T15:35Z",1,"PRPO.20170519.06.1.fyke","CULINC","Culaea inconstans",,783,"estimated",,"jeldridge@battelleecology.org",
"842f73d3-8f2f-4c39-844e-ab6d6fc5478f","D09","PRPO","PRPO.AOS.riparian.point.07","2017-05-19T15:45Z","2017-05-19T17:21Z",1,"PRPO.20170519.07.1.fyke","CULINC","Culaea inconstans",,491,"estimated",,"jeldridge@battelleecology.org",
"d086717e-c0ad-40b6-8de4-6ee6ac25bcbe","D09","PRPO","PRPO.AOS.riparian.point.07","2017-05-19T15:45Z","2017-05-19T17:21Z",1,"PRPO.20170519.07.1.fyke","PIMPRO","Pimephales promelas",,1604,"estimated",,"jeldridge@battelleecology.org",
