uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"a4b2e334-1d66-4cc5-832c-3e79001a035d","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T14:39Z","2017-10-24T15:17Z",1,"MCDI.20171024.02.1.e-fisher","CAMANO","Campostoma anomalum",,10,"actual",,"egawanda@battelleecology.org",
"23417611-e082-473b-a425-7263c380302c","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T17:17Z","2017-10-24T17:45Z",2,"MCDI.20171024.02.2.e-fisher","ETHNIG1","Etheostoma nigrum",,16,"actual",,"egawanda@battelleecology.org",
"d8bb05dd-81c8-4b77-be9f-9116bd19dc7b","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T17:17Z","2017-10-24T17:45Z",2,"MCDI.20171024.02.2.e-fisher","CAMANO","Campostoma anomalum",,50,"actual",,"egawanda@battelleecology.org",
"8cae2417-1040-4a12-b779-b3869cfe25e0","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T18:59Z","2017-10-24T19:30Z",3,"MCDI.20171024.02.3.e-fisher","ETHNIG1","Etheostoma nigrum",,21,"actual",,"egawanda@battelleecology.org",
"772b7830-7a5e-4cec-a66e-d4904e8bd31a","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T18:59Z","2017-10-24T19:30Z",3,"MCDI.20171024.02.3.e-fisher","ETHSPE","Etheostoma spectabile",,33,"actual",,"egawanda@battelleecology.org",
"11c0070b-6cff-405a-86c9-7167e89dbf7e","D06","MCDI","MCDI.AOS.fish.point.02","2017-10-24T18:59Z","2017-10-24T19:30Z",3,"MCDI.20171024.02.3.e-fisher","CAMANO","Campostoma anomalum",,50,"actual",,"egawanda@battelleecology.org",
"1585e8e4-6ff2-4394-9fd6-0149784744a8","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T14:02Z","2017-10-26T14:47Z",1,"MCDI.20171026.04.1.e-fisher","CAMANO","Campostoma anomalum",,101,"actual",,"jkukulski@battelleecology.org",
"dd5ae6b3-4d4d-4435-b5b8-fc8722f26ffd","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T15:51Z","2017-10-26T16:23Z",2,"MCDI.20171026.04.2.e-fisher","ETHSPE","Etheostoma spectabile",,21,"actual",,"jkukulski@battelleecology.org",
"967e856f-e0b0-452c-b115-945682508ba6","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T15:51Z","2017-10-26T16:23Z",2,"MCDI.20171026.04.2.e-fisher","ETHNIG1","Etheostoma nigrum",,9,,,"jkukulski@battelleecology.org","eaten by crawfish"
"8cb499b5-ff05-4b01-8127-000c8d440b8a","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T15:51Z","2017-10-26T16:23Z",2,"MCDI.20171026.04.2.e-fisher","CAMANO","Campostoma anomalum",,90,"actual",,"jkukulski@battelleecology.org",
"aa349d01-7718-4b97-89e7-0de716d9b459","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T17:06Z","2017-10-26T17:36Z",3,"MCDI.20171026.04.3.e-fisher","ETHSPE","Etheostoma spectabile",,26,"actual",,"jkukulski@battelleecology.org",
"3d69e897-f7f0-434a-bafd-fb5970609df5","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T17:06Z","2017-10-26T17:36Z",3,"MCDI.20171026.04.3.e-fisher","CAMANO","Campostoma anomalum",,82,"actual",,"jkukulski@battelleecology.org",
"ccbd255e-50ba-4cc8-9e46-6047d8d0cd12","D06","MCDI","MCDI.AOS.fish.point.04","2017-10-26T17:06Z","2017-10-26T17:36Z",3,"MCDI.20171026.04.3.e-fisher","ETHNIG1","Etheostoma nigrum",,24,,,"jkukulski@battelleecology.org",
