uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"d1b3ba28-0987-4f69-9c79-f6b26973878b","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T15:36Z","2018-11-12T16:07Z",2,"POSE.20181112.02.2.e-fisher","COTBAI1","Cottus bairdii",,3,"actual",,"jcoloso@battelleecology.org",
"20a0866e-4d66-41fd-b70a-cc35a980f58e","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T15:36Z","2018-11-12T16:07Z",2,"POSE.20181112.02.2.e-fisher","RHIATR","Rhinichthys atratulus",,21,"actual",,"jcoloso@battelleecology.org",
"5bb6606e-7d59-4324-b737-5d13ed5faea7","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T16:25Z","2018-11-12T16:50Z",3,"POSE.20181112.02.3.e-fisher","RHIATR","Rhinichthys atratulus",,13,"actual",,"jcoloso@battelleecology.org",
"e8b0e9b0-4658-49e5-8e70-a474b8d4ac1a","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T16:25Z","2018-11-12T16:50Z",3,"POSE.20181112.02.3.e-fisher","COTBAI1","Cottus bairdii",,22,"actual",,"jcoloso@battelleecology.org",
"8cb814e7-589f-413b-93e6-99f286c68c27","D02","POSE","POSE.AOS.fish.point.03","2018-11-12T17:51Z","2018-11-12T18:54Z",1,"POSE.20181112.03.1.e-fisher","RHIATR","Rhinichthys atratulus",,15,"actual",,"jcoloso@battelleecology.org",
"667bf23c-0dd7-4079-9bd7-a8515ec604f5","D02","POSE","POSE.AOS.fish.point.06","2018-11-13T13:52Z","2018-11-13T15:00Z",1,"POSE.20181113.06.1.e-fisher","RHIATR","Rhinichthys atratulus",,9,"actual",,"jcoloso@battelleecology.org",
"423f8790-1903-4719-bb93-c61489803a2c","D02","POSE","POSE.AOS.fish.point.07","2018-11-13T17:20Z","2018-11-13T17:59Z",2,"POSE.20181113.07.2.e-fisher","COTBAI1","Cottus bairdii",,18,"actual",,"jcoloso@battelleecology.org",
"0ef5acca-29bc-4a55-a4f9-a99cd0dc5ad4","D02","POSE","POSE.AOS.fish.point.07","2018-11-13T18:13Z","2018-11-13T18:44Z",3,"POSE.20181113.07.3.e-fisher","COTBAI1","Cottus bairdii",,16,"actual",,"jcoloso@battelleecology.org",
"bf2e92a7-0986-4c84-aa6c-a471bd4b0116","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T15:30Z","2018-11-14T16:09Z",2,"POSE.20181114.09.2.e-fisher","COTBAI1","Cottus bairdii",,3,"actual",,"jcoloso@battelleecology.org",
"231a2580-99f0-4e78-a41c-95e820392941","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T15:30Z","2018-11-14T16:09Z",2,"POSE.20181114.09.2.e-fisher","RHIATR","Rhinichthys atratulus",,11,"actual",,"jcoloso@battelleecology.org",
"5d6ba8f9-17a6-4d3a-822c-4cdbfc67e33e","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T16:35Z","2018-11-14T17:11Z",3,"POSE.20181114.09.3.e-fisher","COTBAI1","Cottus bairdii",,12,"actual",,"jcoloso@battelleecology.org",
"7e7b3bb3-e1ca-4433-a4df-8cea09c446a8","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T16:35Z","2018-11-14T17:11Z",3,"POSE.20181114.09.3.e-fisher","RHIATR","Rhinichthys atratulus",,8,"actual",,"jcoloso@battelleecology.org",
