uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks
"281dd55b-3ef9-4178-a6e6-6fa87c626f77","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.1.e-fisher",1,8,"COTCOG","Cottus cognatus","species",,,,67,4.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0065"
"99a7bfcb-e300-4770-88a9-33a51f0b36e3","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.1.e-fisher",1,4,"COTCOG","Cottus cognatus","species",,,,75,6.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0058-0059"
"116ccda7-6fb4-4e34-8d3b-f8e5e8872588","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.2.e-fisher",2,17,"COTCOG","Cottus cognatus","species",,,,71,4.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0079"
"a2b3cb35-cd76-42d2-b8a0-3f55120cfa10","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.1.e-fisher",1,5,"COTCOG","Cottus cognatus","species",,,,93,11.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0060"
"5e8a4194-aeb1-45a9-9e14-a4573360d989","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.2.e-fisher",2,14,"COTCOG","Cottus cognatus","species",,,,72,4.5,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0076"
"f32840cf-9a02-4013-880f-4ea1af565f75","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.2.e-fisher",2,11,"COTCOG","Cottus cognatus","species",,,,80,6.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0072"
"bd537680-2ef6-487c-a5b1-1a34035c8951","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.2.e-fisher",2,16,"COTCOG","Cottus cognatus","species",,,,72,4.0,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0078"
"45f38289-7231-437a-b5bb-941598e58d59","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.2.e-fisher",2,12,"COTCOG","Cottus cognatus","species",,,,76,5.5,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0073"
"f937c74d-8240-4bf0-ba07-af96a912593a","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.1.e-fisher",1,7,"COTCOG","Cottus cognatus","species",,,,84,6.3,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0063-0064"
"c24aa219-aca5-4036-af64-19b55d71a9e8","D19","CARI","CARI.AOS.fish.point.01","2016-09-26T23:00Z","2016-09-27T00:34Z","CARI.20160926.01.1.e-fisher",1,3,"COTCOG","Cottus cognatus","species",,,,76,5.3,,"N","N",,"no sample",,,"jmorella@battelleecology.org","Photo number: 0057"
