uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks
"3c221326-351e-4b54-8681-c90aa34c0e3e","D18","TOOK","TOOK.AOS.riparian.point.03","2019-09-19T15:40Z","2019-09-20T17:42Z",4,"TOOK.20190919.03","TOOK.20190919.03.4.fyke",4.5,9.9,106.8,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-20T03:40Z","2019-09-20T17:42Z",14.03,7.4,,"Y",
"d461705d-3ba5-4763-9ba6-c6a991c23ea0","D18","TOOK","TOOK.AOS.riparian.point.10","2019-09-20T03:35Z","2019-09-20T17:44Z",4,"TOOK.20190919.10","TOOK.20190919.10.4.fyke",3.2,12.3,116.6,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-20T03:35Z","2019-09-20T17:28Z",13.88,5.3,,"Y",
"938728f4-fe32-4f55-91e1-3750e62e4847","D18","TOOK","TOOK.AOS.riparian.point.02","2019-09-20T04:01Z","2019-09-20T04:06Z",1,"TOOK.20190919.02","TOOK.20190919.02.1.e-fisher",5.7,9.5,104.1,"electrofisher","littoral",,35,30,350,35,30,350,227,0,,,,,,,,,"Not compromised",,,,,,"Y",
"ba2901cd-cdac-4ab9-a4a4-90848f8b9f06","D18","TOOK","TOOK.AOS.riparian.point.04","2019-09-20T04:23Z","2019-09-20T04:26Z",1,"TOOK.20190919.04","TOOK.20190919.04.1.e-fisher",5.7,8.9,68.8,"electrofisher","littoral",,35,30,350,35,30,350,166,0,,,,,,,,,"NA",,,,,,"Y",
"f69ffd93-d831-4a62-82d9-83c000aa50ea","D18","TOOK","TOOK.AOS.riparian.point.08","2019-09-20T04:48Z","2019-09-20T04:51Z",1,"TOOK.20190919.08","TOOK.20190919.08.1.e-fisher",4.3,9.7,109.1,"electrofisher","littoral",,35,30,350,35,30,350,220,0,,,,,,,,,"NA",,,,,,"Y",
"cbc8522e-5362-42ea-8736-0ca3161ed70a","D18","TOOK","TOOK.AOS.riparian.point.02","2019-09-20T21:03Z","2019-09-20T21:41Z",5,"TOOK.20190919.02","TOOK.20190920.02.5.gill",5.5,9.8,103.0,"gill net","pelagic",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-20T21:04Z","2019-09-20T21:34Z",0.50,,5.6,"N",
"d7609d15-98cf-4975-b868-cee8a21955f2","D18","TOOK","TOOK.AOS.riparian.point.10","2019-09-20T21:53Z","2019-09-20T22:25Z",5,"TOOK.20190919.10","TOOK.20190920.10.5.gill",4.8,10.1,105.4,"gill net","pelagic",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-20T21:55Z","2019-09-20T22:25Z",0.50,,5.2,"N",
"f45db710-be30-422a-9cbe-b97c53f7e048","D18","TOOK","TOOK.AOS.riparian.point.08","2019-09-20T22:39Z","2019-09-20T23:29Z",5,"TOOK.20190919.08","TOOK.20190920.08.5.gill",3.8,11.5,113.3,"gill net","pelagic",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-20T22:48Z","2019-09-20T23:18Z",0.50,,5.4,"Y",
"5c0759ac-4f74-43c1-ae41-5732b597e577","D18","TOOK","TOOK.AOS.riparian.point.02","2019-09-21T03:36Z","2019-09-21T17:18Z",4,"TOOK.20190919.02","TOOK.20190920.02.4.fyke",5.0,10.5,103.5,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-21T03:36Z","2019-09-21T17:18Z",13.70,7.7,,"Y",
"3a139cff-5fcd-4de4-a98a-a055979007f8","D18","TOOK","TOOK.AOS.riparian.point.04","2019-09-21T03:53Z","2019-09-21T17:38Z",4,"TOOK.20190919.04","TOOK.20190920.04.4.fyke",4.4,9.9,105.0,"mini-fyke net","littoral",,,,,,,,,,,,,,,,,,"Not compromised","2019-09-21T03:53Z","2019-09-21T17:37Z",13.73,6.0,,"Y",
"b3f0bc23-85e0-41ed-8644-dab48c58b856","D18","TOOK","TOOK.AOS.riparian.point.03","2019-09-21T04:07Z","2019-09-21T04:14Z",1,"TOOK.20190919.03","TOOK.20190920.03.1.e-fisher",5.1,10.2,105.7,"electrofisher","littoral",,35,30,350,35,30,350,297,0,,,,,,,,,"Not compromised",,,,,,"Y",
"7283a472-8468-4a70-81cf-aad2dedb686c","D18","TOOK","TOOK.AOS.riparian.point.03","2019-09-21T04:46Z","2019-09-21T04:51Z",2,"TOOK.20190919.03","TOOK.20190920.03.2.e-fisher",5.1,10.2,105.7,"electrofisher","littoral",,35,30,350,35,30,350,218,0,,,,,,,,,"Not compromised",,,,,,"N",
"03acdd2b-107d-488a-bf9a-1e92ae291513","D18","TOOK","TOOK.AOS.riparian.point.03","2019-09-21T05:22Z","2019-09-21T05:28Z",3,"TOOK.20190919.03","TOOK.20190920.03.3.e-fisher",5.1,10.2,105.7,"electrofisher","littoral",,35,30,350,35,30,350,178,0,,,,,,,,,"Not compromised",,,,,,"Y",
