uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks
"15912563-320e-49d6-b0c2-732a4efe012a","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T15:35Z","2018-11-26T17:54Z",1,"MAYF.20181126.02","MAYF.20181126.02.1.e-fisher",,,,"electrofisher","riffle","run",25,15,500,25,15,700,5061,1,,,,,,,,,"Not compromised",,,,,,"Y",
"8cebc394-186b-45ca-a0df-fb07ff873392","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T18:28Z","2018-11-26T19:42Z",2,"MAYF.20181126.02","MAYF.20181126.02.2.e-fisher",10.9,5.6,14.2,"electrofisher","riffle","run",25,15,700,25,15,700,2871,0,,,,,,,,,"Not compromised",,,,,,"Y",
"5b0c64d5-4ad2-48d2-bd7a-a65dfb99e80b","D08","MAYF","MAYF.AOS.fish.point.02","2018-11-26T20:12Z","2018-11-26T21:20Z",3,"MAYF.20181126.02","MAYF.20181126.02.3.e-fisher",11.1,3.9,14.1,"electrofisher","riffle","run",25,15,700,25,15,700,2163,0,,,,,,,,,"Not compromised",,,,,,"Y",
"1318bef4-5a33-4b53-9947-d9b7c5b498b0","D08","MAYF","MAYF.AOS.fish.point.04","2018-11-27T15:09Z","2018-11-27T16:50Z",1,"MAYF.20181127.04","MAYF.20181127.04.1.e-fisher",7.3,10.0,,"electrofisher","riffle","run",25,15,500,25,15,500,3069,0,,,,,,,,,"Not compromised",,,,,,"Y","Much woody debris and deep pools"
"c29cf0fa-6d4b-4628-b163-ff4cc19d063b","D08","MAYF","MAYF.AOS.fish.point.07","2018-11-28T15:12Z","2018-11-28T16:52Z",1,"MAYF.20181128.07","MAYF.20181128.07.1.e-fisher",5.9,11.2,13.5,"electrofisher","run","riffle",25,15,500,25,15,500,3446,0,,,,,,,,,"<10% compromised",,,,,,"Y",
"6c040609-2e7d-45d2-be5d-95f86de5c457","D08","MAYF","MAYF.AOS.fish.point.07","2018-11-28T17:45Z","2018-11-28T19:00Z",2,"MAYF.20181128.07","MAYF.20181128.07.2.e-fisher",6.4,10.9,15.0,"electrofisher","run","riffle",25,15,500,25,15,500,2862,0,,,,,,,,,"Not compromised",,,,,,"Y",
"d78ce809-ae01-468c-9984-01d1f7c7308a","D08","MAYF","MAYF.AOS.fish.point.07","2018-11-28T19:36Z","2018-11-28T20:52Z",3,"MAYF.20181128.07","MAYF.20181128.07.3.e-fisher",6.9,10.7,18.0,"electrofisher","run","riffle",25,15,500,25,15,500,2753,0,,,,,,,,,"<10% compromised",,,,,,"Y",
"f9d33285-ac22-4ccb-a789-f4f4d9dfb7b8","D08","MAYF","MAYF.AOS.fish.point.09","2018-11-29T15:00Z","2018-11-29T16:32Z",1,"MAYF.20181129.09","MAYF.20181129.09.1.e-fisher",7.9,10.6,14.4,"electrofisher","run","riffle",25,15,500,25,15,500,2753,0,,,,,,,,,"Not compromised",,,,,,"Y",
"73434342-9e19-4378-b12c-59a91ca2838a","D08","MAYF","MAYF.AOS.fish.point.09","2018-11-29T17:30Z","2018-11-29T19:33Z",2,"MAYF.20181129.09","MAYF.20181129.09.2.e-fisher",8.8,10.8,15.0,"electrofisher","run","riffle",25,15,500,25,15,500,3870,0,,,,,,,,,"Not compromised",,,,,,"Y",
"aa77f0e7-864b-4c44-ae2f-2c77d05ab2c9","D08","MAYF","MAYF.AOS.fish.point.09","2018-11-29T20:11Z","2018-11-29T21:22Z",3,"MAYF.20181129.09","MAYF.20181129.09.3.e-fisher",9.7,9.6,15.2,"electrofisher","run","riffle",25,15,500,25,15,500,2428,0,,,,,,,,,"Not compromised",,,,,,"Y",
